zip,irs_estimated_population_2015
56536,440
56537,16860
56538,291
56540,1770
56541,38
56542,2340
56543,300
56544,4840
56545,630
56546,240
56547,2570
56548,650
56549,4760
56550,380
56551,2010
56552,400
56553,260
56554,2550
56556,970
56557,2450
56560,35540
56561,346
56562,99
56563,34
56565,103
56566,500
56567,3130
56568,132
56569,1170
56570,1050
56571,1730
56572,5340
56573,6150
56574,260
56575,560
56576,770
56577,76
56578,810
56579,1080
56580,1190
56581,220
56583,169
56584,1220
56585,930
56586,1740
56587,1380
56588,490
56589,1600
56590,340
56591,350
56592,430
56593,28
56594,380
56601,26860
56619,1282
56621,3950
56623,2480
56626,310
56627,200
56628,1290
56629,176
56630,2210
56631,22
56633,4220
56634,1430
56636,4320
56637,180
56639,370
56641,280
56644,760
56646,290
56647,600
56649,7950
56650,610
56651,470
56652,460
56653,1120
56654,143
56655,1250
56657,300
56658,0
56659,80
56660,190
56661,810
56662,440
56663,193
56666,724
56667,610
56668,309
56669,280
56670,1529
56671,2672
56672,1590
56673,600
56676,1550
56678,1110
56679,133
56680,92
56681,250
56682,0
56683,640
56684,360
56685,89
56686,780
56687,78
56688,104
56701,11760
56710,470
56711,96
56713,930
56714,1160
56715,350
56716,7660
56720,35
56721,9790
56722,370
56723,940
56724,158
56725,860
56726,1480
56727,660
56728,1200
56729,138
56731,95
56732,980
56733,390
56734,360
56735,740
56736,790
56737,730
56738,1330
56740,0
56741,16
56742,750
56744,490
56748,540
56750,2260
56751,5580
56754,500
56755,92
56756,740
56757,850
56758,340
56759,340
56760,330
56761,420
56762,2360
56763,4730
56901,0
56902,0
56904,0
56908,0
56915,0
56920,0
56933,0
56935,0
56944,0
56945,0
56950,0
56965,0
56967,0
56972,0
56998,0
56999,0
57001,1360
57002,1060
57003,1990
57004,3200
57005,11700
57006,18450
57007,53
57010,510
57012,1080
57013,4170
57014,1340
57015,820
57016,650
57017,1250
57018,1350
57020,1650
57021,240
57022,5120
57024,360
57025,2760
57026,1420
57027,169
57028,3070
57029,1920
57030,2870
57031,640
57032,7590
57033,5210
57034,660
57035,1180
57036,740
57037,890
57038,1660
57039,3370
57040,370
57041,146
57042,9440
57043,1260
57045,920
57046,580
57047,180
57048,1030
57049,6970
57050,180
57051,240
57052,240
57053,1960
57054,480
57055,1050
57056,26
57057,157
57058,1820
57059,1040
57061,107
57062,1070
57063,830
57064,5860
57065,350
57066,1320
57067,380
57068,1530
57069,7460
57070,1130
57071,2740
57072,630
57073,540
57075,1050
57076,380
57077,1360
57078,16810
57079,0
57101,960
57103,34620
57104,25470
57105,20350
57106,42710
57107,8800
57108,24220
57109,709
57110,16690
57117,204
57118,147
57186,121
57188,0
57189,0
57192,0
57193,0
57194,0
57195,0
57196,0
57197,57
57198,0
57201,23630
57212,2250
57213,300
57214,132
57216,1000
57217,230
57218,270
57219,440
57220,760
57221,750
57223,1330
57224,123
57225,1490
57226,1900
57227,380
57231,1480
57232,270
57233,166
57234,1090
57235,780
57236,122
57237,560
57238,460
57239,200
57241,990
57242,460
57243,570
57245,177
57246,208
57247,280
57248,1100
57249,920
57251,113
57252,4630
57253,0
57255,380
57256,128
57257,570
57258,200
57259,410
57260,890
57261,260
57262,4660
57263,440
57264,230
57265,206
57266,580
57268,400
57269,380
57270,670
57271,273
57272,186
57273,990
57274,2540
57276,1040
57278,560
57279,900
57301,16750
57311,1260
57312,440
57313,1030
57314,580
57315,950
57317,440
57319,960
57321,370
57322,280
57323,180
57324,370
57325,2930
57326,0
57328,1030
57329,210
57330,370
57331,460
57332,1860
57334,830
57335,200
57337,140
57339,1250
57340,300
57341,121
57342,530
57344,161
57345,1050
57346,28
57348,510
57349,1320
57350,14680
57353,690
57354,62
57355,1020
57356,1470
57358,49
57359,610
57361,366
57362,1880
57363,910
57364,63
57365,450
57366,2090
57367,228
57368,1170
57369,2220
57370,760
57371,210
57373,370
57374,310
57375,650
57376,880
57379,84
57380,2820
57381,490
57382,1150
57383,680
57384,810
57385,1110
57386,190
57399,0
57401,28650
57402,795
57420,68
57421,88
57422,210
57424,290
57426,56
57427,630
57428,560
57429,110
57430,1830
57432,320
57433,360
57434,370
57435,210
57436,360
57437,1070
57438,1200
57439,23
57440,350
57441,500
57442,1500
57445,1910
57446,330
57448,230
57449,163
57450,610
57451,1910
57452,220
57454,540
57455,93
57456,650
57457,94
57460,360
57461,320
57465,350
57466,143
57467,250
57468,220
57469,2870
57470,171
57471,610
57472,880
57473,183
57474,190
57475,147
57476,430
57477,132
57479,680
57481,410
57501,15840
57520,139
57521,164
57522,450
57523,940
57528,670
57529,340
57531,200
57532,2800
57533,1590
57534,170
57536,500
57537,106
57538,240
57540,75
57541,169
57543,720
57544,400
57547,162
57548,1160
57551,1780
57552,520
57553,162
57555,2980
57559,640
57560,270
57562,75
57563,220
57564,940
57566,720
57567,1230
57568,660
57569,370
57570,2019
57571,37
57572,1040
57574,91
57576,180
57577,760
57579,980
57580,3740
57584,108
57585,190
57601,3630
57620,470
57621,208
57622,135
57623,900
57625,3710
57626,890
57630,31
57631,300
57632,560
57633,390
57634,128
57636,128
57638,1430
57639,258
57640,91
57641,220
57642,1470
57644,290
57645,226
57646,210
57648,280
57649,230
57650,56
57651,163
57652,250
57656,760
57657,166
57658,270
57659,0
57660,61
57661,104
57701,36640
57702,30830
57703,14670
57706,1830
57709,2782
57714,610
57716,370
57717,7190
57718,6940
57719,13380
57720,650
57722,250
57724,196
57725,230
57730,4790
57732,1960
57735,980
57737,85
57738,188
57741,195
57744,2200
57745,2140
57747,4880
57748,189
57750,300
57751,770
57752,1910
57754,3070
57755,140
57756,791
57758,153
57759,320
57760,1020
57761,1000
57762,410
57763,270
57764,1120
57766,180
57767,135
57769,3600
57770,4620
57772,1300
57773,215
57775,200
57776,0
57779,340
57780,103
57782,27
57783,13960
57785,8200
57787,330
57788,460
57790,1060
57791,160
57792,65
57793,1780
57794,290
57799,47
58001,318
58002,0
58004,210
58005,830
58006,380
58007,133
58008,200
58009,94
58011,410
58012,2600
58013,128
58015,300
58016,183
58017,240
58018,390
58021,440
58027,1250
58029,113
58030,630
58031,400
58032,640
58033,350
58035,230
58036,260
58038,350
58040,1010
58041,1410
58042,1550
58043,207
58045,2120
58046,540
58047,3760
58048,490
58049,260
58051,1580
58052,550
58053,1030
58054,3000
58056,159
58057,150
58058,147
58059,1410
58060,1320
58061,440
58062,178
58063,300
58064,420
58065,0
58067,220
58068,310
58069,173
58071,430
58072,6860
58074,223
58075,7490
58076,65
58077,750
58078,32730
58079,530
58081,870
58102,23290
58103,43230
58104,36070
58105,175
58106,775
58107,451
58108,154
58109,0
58121,0
58122,0
58124,11
58125,0
58126,56
58201,34800
58202,152
58203,12110
58204,1750
58205,14
58206,278
58207,458
58208,609
58210,300
58212,350
58214,340
58216,135
58218,740
58219,39
58220,2120
58222,260
58223,240
58224,48
58225,950
58227,430
58228,850
58229,124
58230,580
58231,460
58233,300
58235,390
58236,19
58237,4910
58238,180
58239,78
58240,1060
58241,153
58243,510
58244,239
58249,2380
58250,180
58251,1900
58254,440
58255,0
58256,900
58257,1700
58258,300
58259,380
58260,158
58261,1020
58262,131
58265,440
58266,190
58267,1420
58269,221
58270,1810
58271,640
58272,240
58273,220
58274,880
58275,780
58276,450
58277,150
58278,2100
58281,142
58282,1200
58301,9120
58310,0
58311,76
58313,45
58316,5660
58317,170
58318,3400
58319,0
58321,145
58323,57
58324,1370
58325,88
58327,310
58329,2710
58330,250
58331,141
58332,230
58335,1704
58338,96
58339,31
58341,2320
58343,80
58344,870
58345,156
58346,620
58348,670
58351,310
58352,420
58353,115
58355,68
58356,1490
58357,240
58361,203
58362,101
58363,102
58365,240
58366,870
58367,1880
58368,3290
58369,760
58370,910
58372,129
58374,440
58377,230
58379,215
58380,380
58381,290
58382,190
58384,470
58385,222
58386,148
58401,14730
58402,785
58405,60
58413,920
58415,171
58416,360
58418,310
58420,280
58421,2730
58422,198
58423,80
58424,250
58425,1230
58426,190
58428,220
58429,230
58430,90
58431,116
58433,980
58436,1610
58438,670
58439,229
58440,187
58441,370
58442,380
58443,242
58444,228
58445,170
58448,280
58451,185
58452,0
58454,290
58455,250
58456,570
58458,1060
58460,190
58461,410
58463,560
58464,210
58466,330
58467,500
58472,400
58474,2470
58475,146
58476,240
58477,139
58478,168
58479,200
58480,330
58481,240
58482,930
58483,230
58484,74
58486,230
58487,420
58488,210
58490,220
58492,430
58494,330
58495,1140
58496,180
58497,320
58501,25180
58502,1191
58503,31990
58504,24680
58505,0
58506,71
58507,119
58520,240
58521,680
58523,3630
58524,124
58528,460
58529,550
58530,1180
58531,370
58532,270
58533,740
58535,520
58538,2070
58540,2400
58541,390
58542,210
58544,450
58545,3430
58549,190
58552,1470
58554,24510
58558,920
58559,220
58560,206
58561,950
58562,320
58563,1870
58564,85
58565,260
58566,193
58568,350
58569,135
58570,350
58571,560
58572,320
58573,510
58575,860
58576,920
58577,1710
58579,1180
58580,420
58581,200
58601,24970
58602,623
58620,115
58621,1290
58622,1800
58623,2240
58625,180
58626,330
58627,131
58630,550
58631,1010
58632,166
58634,330
58636,750
58638,1020
58639,1660
58640,1710
58641,111
58642,310
58643,159
58644,0
58645,350
58646,1070
58647,1100
58649,290
58650,360
58651,430
58652,1010
58653,500
58654,230
58655,610
58656,470
58701,29190
58702,1065
58703,20300
58704,4730
58705,750
58707,61
58710,420
58711,225
58712,146
58713,23
58716,117
58718,1140
58721,520
58722,1610
58723,190
58725,320
58727,330
58730,1420
58731,260
58733,380
58734,290
58735,330
58736,430
58737,135
58740,790
58741,570
58744,134
58746,1570
58748,144
58750,540
58752,290
58755,123
58756,240
58757,550
58758,210
58759,790
58760,250
58761,1060
58762,210
58763,3880
58765,280
58768,270
58769,260
58770,1270
58771,460
58772,146
58773,900
58775,257
58776,370
58778,133
58779,390
58781,740
58782,360
58783,300
58784,2690
58785,1450
58787,115
58788,1050
58789,340
58790,1670
58792,220
58793,580
58794,138
58795,250
58801,25590
58802,1282
58803,750
58830,250
58831,910
58833,92
58835,640
58838,220
58843,550
58844,148
58845,400
58847,210
58849,1100
58852,2550
58853,350
58854,6740
58856,117
59001,1370
59002,146
59003,1070
59004,0
59006,840
59007,62
59008,280
59010,129
59011,2850
59012,66
59013,146
59014,1240
59015,540
59016,740
59018,624
59019,3810
59020,114
59022,2740
59024,320
59025,44
59026,169
59027,840
59028,350
59029,570
59030,1140
59031,330
59032,430
59033,88
59034,3720
59035,238
59036,1397
59037,1740
59038,560
59039,20
59041,1760
59043,2567
59044,11250
59046,450
59047,10990
59050,1610
59052,125
59053,280
59054,269
59055,67
59057,580
59058,70
59059,130
59061,190
59062,43
59063,1960
59064,230
59065,220
59066,722
59067,182
59068,3260
59069,490
59070,990
59071,105
59072,3320
59073,0
59074,390
59075,260
59076,18
59077,60
59078,97
59079,3210
59081,0
59082,72
59083,0
59084,0
59085,79
59086,630
59087,330
59088,1150
59089,380
59101,33020
59102,41780
59103,1094
59104,839
59105,29530
59106,16080
59107,746
59108,707
59111,0
59112,0
59114,0
59115,0
59116,13
59117,11
59201,3920
59211,136
59212,530
59213,480
59214,163
59215,1050
59217,66
59218,1120
59219,190
59221,1540
59222,180
59223,420
59225,440
59226,400
59230,4190
59231,179
59240,19
59241,330
59242,84
59243,430
59244,52
59247,350
59248,570
59250,190
59252,167
59253,144
59254,2040
59255,2730
59256,75
59257,60
59258,124
59259,370
59260,106
59261,370
59262,650
59263,1270
59270,8240
59273,0
59274,174
59275,350
59276,54
59301,9990
59311,163
59312,57
59313,2530
59314,99
59315,142
59316,42
59317,980
59318,118
59319,0
59322,89
59323,2445
59324,730
59326,220
59327,2390
59330,7670
59332,128
59333,0
59336,230
59337,730
59338,130
59339,162
59341,0
59343,66
59344,300
59345,48
59347,240
59349,800
59351,180
59353,880
59354,0
59401,10740
59402,106
59403,1593
59404,24960
59405,27960
59406,576
59410,599
59411,349
59412,1490
59414,920
59416,330
59417,6250
59418,108
59419,114
59420,260
59421,1590
59422,2400
59424,76
59425,3160
59427,3840
59430,380
59432,152
59433,510
59434,463
59435,40
59436,1760
59440,168
59441,44
59442,1540
59443,600
59444,270
59446,410
59447,210
59448,686
59450,360
59451,260
59452,440
59453,280
59454,196
59456,220
59457,7920
59460,180
59461,0
59462,198
59463,136
59464,560
59465,44
59466,74
59467,245
59468,550
59469,146
59471,220
59472,630
59474,2590
59477,370
59479,670
59480,290
59482,600
59483,510
59484,160
59485,912
59486,1260
59487,1110
59489,300
59501,11430
59520,950
59521,2590
59522,1310
59523,1950
59524,440
59525,310
59526,2140
59527,824
59528,190
59529,120
59530,113
59531,220
59532,218
59535,45
59537,93
59538,2680
59540,360
59542,180
59544,195
59545,40
59546,84
59547,55
59601,24600
59602,23880
59604,2330
59620,0
59623,0
59624,921
59625,36
59626,0
59631,209
59632,1570
59633,164
59634,4980
59635,7100
59636,177
59638,547
59639,960
59640,81
59641,0
59642,45
59643,320
59644,3580
59645,1260
59647,158
59648,500
59701,27020
59702,826
59703,301
59707,0
59710,313
59711,7220
59713,238
59714,18470
59715,25060
59716,1806
59717,179
59718,30110
59719,864
59720,250
59721,310
59722,3710
59724,152
59725,6830
59727,153
59728,316
59729,2190
59730,1680
59731,180
59732,103
59733,124
59735,307
59736,125
59739,280
59740,369
59741,4580
59743,166
59745,94
59746,65
59747,157
59748,298
59749,1420
59750,300
59751,140
59752,3540
59754,820
59755,212
59756,136
59758,2090
59759,3040
59760,246
59761,250
59762,220
59771,1503
59772,799
59773,0
59801,22860
59802,14940
59803,14900
59804,6820
59806,2129
59807,1122
59808,17940
59812,29
59820,1100
59821,2080
59823,1500
59824,1250
59825,2030
59826,440
59827,270
59828,5260
59829,1920
59830,89
59831,320
59832,630
59833,5200
59834,2490
59835,68
59837,300
59840,11750
59841,719
59842,112
59843,180
59844,480
59845,790
59846,1120
59847,5440
59848,117
59851,534
59853,620
59854,200
59855,1278
59856,217
59858,1250
59859,2820
59860,9290
59863,51
59864,5410
59865,2710
59866,740
59867,0
59868,1770
59870,8980
59871,178
59872,1800
59873,2670
59874,1240
59875,3030
59901,44020
59903,2962
59904,2700
59910,380
59911,7050
59912,12920
59913,526
59914,280
59915,280
59916,108
59917,3480
59918,545
59919,834
59920,1430
59921,0
59922,2170
59923,7350
59925,1150
59926,320
59927,259
59928,68
59929,142
59930,610
59931,240
59932,1430
59933,14
59934,437
59935,2600
59936,396
59937,12230
60001,13
60002,23150
60004,52270
60005,29710
60006,204
60007,33970
60008,24150
60009,217
60010,44190
60011,430
60012,10830
60013,26590
60014,49550
60015,27390
60016,60340
60017,335
60018,32290
60019,23
60020,8840
60021,5460
60022,8420
60025,40350
60026,13620
60029,642
60030,35670
60031,37920
60033,14220
60034,1900
60035,30480
60037,262
60038,0
60039,598
60040,5710
60041,8750
60042,8370
60043,2550
60044,9780
60045,19950
60046,34340
60047,43100
60048,29330
60049,0
60050,30590
60051,24280
60053,23860
60055,0
60056,58850
60060,39520
60061,26960
60062,41250
60064,14570
60065,218
60067,38750
60068,38000
60069,8710
60070,17950
60071,3540
60072,940
60073,63360
60074,40420
60075,84
60076,33850
60077,26400
60078,570
60079,1125
60081,9420
